49,068375;15,76744;LITOHOR
49,68586167;18,34560667;FRYDEK
49,92844167;17,99976833;KRAVARE VE SLEZSKU
49,95225833;18,082005;BOLATICE
49,10712667;14,01128;DUB U PRACHATIC
49,54883333;13,51729333;CHOCENICE
48,828435;16,35736667;SANOV NAD JEVISOVKO
50,32577333;14,01101833;VRANY
49,975025;17,73718;VELKE HERALTICE
49,78931;13,97824167;JINCE
49,565055;14,98128;LUKAVEC U PACOVA
49,65683;14,45076;SEDLCANY
49,94329;14,60778833;CHOMUTOVICE U DOBRE
49,23525167;13,39938333;MILINOV
50,18855167;16,21556333;CERNIKOVICE
49,904515;18,06974167;SMOLKOV
49,50656167;13,02323;CHOTIMER U BLIZEJOV
49,342475;17,99680167;VSETIN
50,15207333;15,64419833;DOBRENICE
50,38933;17,00019;JAVORNIK-MESTO
49,34944833;13,20625833;VESELI NAD UHLAVOU
50,07019;17,09010167;KOCIANOV
49,958675;13,15840833;NECTINY
50,43645167;15,35190167;JICIN
49,39451;14,480935;OPARANY
49,37120667;15,70128167;LUKA NAD JIHLAVOU
49,89550333;18,18365;HLUCIN
49,73249;15,13545333;HORKA NAD SAZAVOU
49,92621;18,27452333;SILHEROVICE
49,91320667;15,01371833;CIRKVICE U KOLINA
49,867265;16,69777;TATENICE
49,285075;15,80840333;CERVENA LHOTA
49,63623;13,94043833;VYSOKA U PRIBRAME
50,20312;15,57313167;BARCHOV
49,562995;16,50115333;KRETIN
49,63563;14,81901667;LIBOUN
48,96602167;16,22224167;SKALICE U ZNOJMA
50,1613;14,33287167;UHOLICKY
49,28516167;17,281725;VEZKY
50,63540667;14,52541667;ZAHRADKY U CESKE LI
49,67097;13,52878333;STAHLAVY - ZAMEK KO
49,59357333;17,35670833;VELKA BYSTRICE
49,260635;13,496205;HRADEK U SUSICE
49,89707;14,647725;LOJOVICE
49,962515;16,97175833;SUMPERK
48,95349;17,37615;VESELI NAD MORAVOU
49,35977;17,134815;DOBROMILICE
49,36268833;13,87999667;LAZANY U DOUBRAVICE
49,42195333;12,846435;TRHANOV
49,766135;12,91361333;SVOJSIN
50,34678;14,462375;HORIN
49,79918;17,01386333;USOV-MESTO
49,62189667;18,220375;SKLENOV
49,55104333;14,528775;JETRICHOVICE
50,12407;13,95441833;LANY
49,46448333;17,01429167;PLUMLOV
49,142725;17,20865;STRILKY
50,07064167;15,06978167;CERHENICE
49,60151167;14,619665;SMILKOV
50,43999167;13,458075;UDLICE
50,31974333;13,35201;PETIPSY
49,29052667;14,46887;BECHYNE
50,05678;13,11307833;STEDRA
50,64961167;15,90349333;ZACLER
49,75242333;12,53374333;LESNA U TACHOVA
49,75785333;12,673115;CASTKOV U TACHOVA
50,45996833;13,41392;CHOMUTOV
49,10742833;18,05310167;NAVOJNA
49,85267333;16,14650167;NOVE HRADY U SKUTCE
49,11779167;16,725005;SOKOLNICE
50,23893333;15,70571167;DOLNI PRIM
49,853875;18,543345;KARVINA-MESTO
49,85190167;12,84022833;KOREN
49,88932333;15,27206333;UMONIN
49,89084667;17,94427333;RADUN
50,18189833;14,480195;BORANOVICE
50,05519167;15,52144;SEMIN
50,19589;14,522595;MESICE U PRAHY
49,26488333;15,63017;JESTREBI U BRTNICE
49,46926833;14,05679167;RAKOVICE
49,407385;13,00265167;KOUT NA SUMAVE
50,38720667;15,21352667;STARE HRADY
50,11387833;12,48911;MOSTOV
49,78160667;14,18079667;DOBRIS
49,74517167;15,70201667;LIBICE NAD DOUBRAVO
49,246645;14,88581;CERVENA LHOTA
49,090905;15,88891833;JAROMERICE NAD ROKY
49,51085333;14,831065;RADVANOV U MLADE VO
49,643655;14,75861833;RATMERICE
49,925995;14,27472667;DOBRICHOVICE
50,39742;15,88788333;KUKS
48,99376667;16,51350833;CVRCOVICE U POHOREL
50,31377833;15,523585;OHNISTANY
49,475705;15,00462;PACOV
49,34260333;13,16090167;BEHAROV
49,222505;13,44064;PETROVICE U SUSICE
50,27783667;14,32929333;VELTRUSY
49,54686;16,71522667;SEBETOV
49,77145667;15,67804333;MALEC U CHOTEBORE
49,81224833;15,64234333;HOJESIN
50,63171667;14,42598833;STVOLINKY
49,15175833;17,09324;NESOVICE
50,08308667;16,30859833;POTSTEJN
49,11629;13,83155167;CKYNE
49,78860167;13,19672;UJEZD NAD MZI
49,76914;15,19485833;OSTROV U BOHDANCE
50,382335;13,93930667;PATEK U LOUN
49,03455667;17,8007;BOJKOVICE - NOVY SV
49,81581;15,11795;CESTIN
49,99927333;17,66203;SOSNOVA
49,06884667;14,91094167;STRAZ NAD NEZARKOU
49,219265;14,60128667;ZALSI
49,95781667;15,90884167;HROCHUV TYNEC
49,49973833;13,00898667;PRIVOZEC
50,33038667;15,27208;KOPIDLNO
